,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,princedonnovan,"Cape Town, South Africa",1257,1712,42989,Thu Apr 09 21:22:21 +0000 2020,0,Day 1 of Season 2 #cyrilramaphosa  #LOCKSOUTHAFRICADOWN #Covid_19SA #Lockdownextention https://t.co/13GlH7AAYv,"['cyrilramaphosa', 'LOCKSOUTHAFRICADOWN', 'Covid_19SA', 'Lockdownextention']"
1,Rolivhuwa,"Centurion, South Africa",7277,10418,171615,Thu Apr 09 21:22:49 +0000 2020,0,Morderna totally skipped animal trials with their potential COVID-19 vaccine straight to human trials. 😬,[]
2,m_raeesa,"Durban, South Africa",190,130,2078,Thu Apr 09 21:24:20 +0000 2020,0,"Some of those people who didn’t adhere to the lockdown in the first week, were never hit with the hanger... AND IT SHOWS #LOCKSOUTHAFRICADOWN #Covid_19SA","['LOCKSOUTHAFRICADOWN', 'Covid_19SA']"
3,rudolph_georgia,"Port Elizabeth, South Africa",379,161,3397,Thu Apr 09 21:24:23 +0000 2020,0,I don't think the #Government must allow traveling for #EasterWeekend because that would keep #SA in a longer #lockdown beyond this #lockdownextension so no traveling #EasterAtHome #EasterHolidays #EasterOnline #EasterHolidays #coronavirus #LOCKSOUTHAFRICADOWN #QuarantineLife https://t.co/w8p40gtXWp,"['Government', 'EasterWeekend', 'SA', 'lockdown', 'lockdownextension', 'EasterAtHome', 'EasterHolidays', 'EasterOnline', 'EasterHolidays', 'coronavirus', 'LOCKSOUTHAFRICADOWN', 'QuarantineLife']"
4,NiekerkSteve,east london,184,674,20950,Thu Apr 09 21:24:36 +0000 2020,0,@BrandonLorenzo @marnusbroodryk Your economic illiterate president has just pushed this economy over the edge .It will never recover.Many people are going to die in poverty .More than would die of covid 19.,[]
5,makho_maseko,"Pretoria, South Africa",212,1474,1075,Thu Apr 09 21:24:57 +0000 2020,0,"This is our fight, it’s never easy to win against a formidable opponent but it will be worth it when we finally do. Our history rewritten indeed. 
#COVID #Covid_19SA","['COVID', 'Covid_19SA']"
6,iamRemind104,"Benoni, South Africa",898,156,698,Thu Apr 09 21:28:08 +0000 2020,0,"#Covid_19SA Calling out on all Small Restaurants, Food&amp;Beverage Brands to educate themselves on ways they can take advantage of their market with Digital Advertising. Find more info on:https://t.co/3FLXstCNTq Learn more about the different components of Advertising. https://t.co/Csux71cI9E",['Covid_19SA']
7,kaygsef,Kempton jhb,123,19,74,Thu Apr 09 21:29:16 +0000 2020,0,#CoronavirusSouthAfrica Proud to be south African.considering how other countries aproached Covid.Our government is https://t.co/599DWZ1U8J approach. People before money/power,['CoronavirusSouthAfrica']
8,makho_maseko,"Pretoria, South Africa",212,1474,1075,Thu Apr 09 21:32:11 +0000 2020,0,"The lockdown is nothing, I buried family members because of AIDS and the pain never goes away. I don’t want to bury more or even myself get buried. 14 more days is worth it if our lives are going to be spared. 
#cyrilramaphosa #Covid_19SA #CoronavirusInSA","['cyrilramaphosa', 'Covid_19SA', 'CoronavirusInSA']"
9,Yonds_M,Bloemfontein,814,169,279,Thu Apr 09 21:32:25 +0000 2020,0,"This picture speaks volumes, my take is that this lockdown has is felt more by downstream as opposed to the upstream (decision makers). Just my thought. Whats your take on the picture? 
#LOCKSOUTHAFRICADOWN #Covid_19SA #Lockdownextention #BhekiCele https://t.co/IJXdW4wwQC","['LOCKSOUTHAFRICADOWN', 'Covid_19SA', 'Lockdownextention', 'BhekiCele']"
