,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Athi_MBO,"ÜT: -34.0042013,25.652l8137",1102,1719,38001,Mon Apr 27 19:27:29 +0000 2020,0,There honestly was no need for this 'Pata Pata' rendition by Angelique Kidjo for this coronavirus pandemic.,[]
1,trevor22at,"CT, Lusikisiki, JHB, Ezulwini",3855,1831,8568,Mon Apr 27 19:28:30 +0000 2020,0,"@JustineLimLaw @Richard_Spoor There's no defamation in pointing out the similarity between Covid-19 and a member of the Brassica family.

Just keeping the public informed",[]
2,Dona_Soprano,"Bryanston,  Johannesburg",649,1051,48096,Mon Apr 27 19:28:36 +0000 2020,0,I could be wrong but I saw Gauteng having a couple of pressers &amp; put up a 2K+ bed facility in record time to deal with COVID-19. I've seen KZN do pressers &amp; resolve to have the province on Level 5 like alert &amp; restrictions post May 1. What is DA doing there by the epicenter?,[]
3,dougandersonza,South Africa,972,551,2929,Mon Apr 27 19:28:36 +0000 2020,0,"#coronavirus update 27/4/2020
4793 infections (+247 from 26th)
90 deaths (+3 from 26th)

25th = 4361 (+142 from 24th)
26th = 4546 (+185 from 25th)
27th = 4793 (+247 from 26th) https://t.co/jjPnO14w3n",['coronavirus']
4,_IkanyengM,Bloemfontein | Klerksdorp,1348,3154,80082,Mon Apr 27 19:28:41 +0000 2020,0,"Is there someone that has actually died from COVID-19 alone &amp;
Did not have any co-morbidities ? https://t.co/v7Ccih8HoI",[]
5,MohaleMotivator,"Durban, South Africa",154,155,510,Mon Apr 27 19:29:43 +0000 2020,0,"Look my message Is very Shot what ever Choice you Make Make Sure You make Thr Right Choice

Its Your Monday Motivation With Mohale The Motivator....

#Stay Safe
#Stay Home 
#And Be Blessed
#Level4_5
#covid19 @… https://t.co/T3S5oL1791","['Stay', 'Stay', 'And', 'Level4_5', 'covid19']"
6,gwendavies12345,,624,236,24951,Mon Apr 27 19:31:11 +0000 2020,3,@CommonsTreasury @MelJStride When #COVID19 is over please ensure #ukmortgageprisoners are protected from banks REPOSSESSING negative equity cap interest rates. We are taxpayers. These debt collecting banks do not pay tax. Yet repossess homes at end of term. Evicting vulnerable people and tenants https://t.co/leIb3OPqfL,"['COVID19', 'ukmortgageprisoners']"
7,busimanunga,"Johannesburg, South Africa",99,219,2693,Mon Apr 27 19:34:08 +0000 2020,0,"@vongaimapho @KFCSA 😂😂😂nooo the box won’t come with Covid sis. 
Don’t let fear get the better of you.",[]
8,Ape_Vaz,Chilling with prisoner 46665,2332,3590,150543,Mon Apr 27 19:34:11 +0000 2020,0,@ArnieSoul A lot of the people who passed on had underlying issues. I’m guessing covid-19 aggravated the illnesses,[]
9,Alima1000,"Pretoria, South Africa",234,173,14306,Mon Apr 27 19:36:16 +0000 2020,0,“The WORD for today is legs. Let's go to your place and spread the word.” ~Fred G Stanford #hiphop #hiphopmusic #90s #90shiphop #lockdownhustle #LockdownHouseParty #freedomday2020 #freesugeknight #FreedomDay #COVID19 https://t.co/mVH7ipd8Dg,"['hiphop', 'hiphopmusic', '90s', '90shiphop', 'lockdownhustle', 'LockdownHouseParty', 'freedomday2020', 'freesugeknight', 'FreedomDay', 'COVID19']"
10,Dionchauke,South Africa,4617,1572,4441,Mon Apr 27 19:37:58 +0000 2020,0,@MaandaMandiky1 Looking at Th situation of Th out break covid 19. Yes,[]
11,MMakhado1,South Africa,1572,394,883,Mon Apr 27 19:38:11 +0000 2020,0,This country need all of us to unite to our values.. that’s why I believe that if we unite on finding or treating Coronavirus by using our Traditional Medicine can open a new chapter of us as rebirth of our African Traditional Health Practice.. We need our Africans Voices https://t.co/MgkSo9LGza,[]
12,272MOKFS,Bloemfontein,11086,10089,20086,Mon Apr 27 19:39:34 +0000 2020,1,Covid-19 may be a deadly virus however it has fixed so many things in less time...it has its own positives... https://t.co/NWx0zdNWzq,[]
13,iamorapeleng,"Roodepoort, South Africa",4491,1061,2791,Mon Apr 27 19:40:41 +0000 2020,0,"Shit is about to hit the fan now..  Can we please stay in Level 5

#day32oflockdown 
#COVID19 https://t.co/8YNxPZp7jB","['day32oflockdown', 'COVID19']"
14,uBongane_,"Pretoria,ZA",485,303,7547,Mon Apr 27 19:41:15 +0000 2020,0,@BusieSnr @MissB20_10 @uLerato_pillay Cuban doctors have proven very effective in helping contain Corona. By coming here they're bringing in invaluable skills from what is one of the best healthcare systems on the world,[]
15,Zods_M,shadow of God's wings,1339,2637,24833,Mon Apr 27 19:41:45 +0000 2020,0,"@Zee_Sog Dude to think that am only 10minutes away from the beach but can’t access it😢

Covid 19 na bastard",[]
16,TsalapengFoods,074 846 1964,1700,1265,786,Mon Apr 27 19:42:12 +0000 2020,0,"The people have spoken!! 🥘🍛🥩🧆🍲

#TsalapengFoods will be back in business in just a few days!! New and improved menu, good ol tasty home cooked traditional foods delivered directly to your doorstep!! #Skopo #Mogodu #inyamayenhloko #chickenlicken #CoronaVirusSA #JHB #Foodie https://t.co/Zr9Uec9mjp","['TsalapengFoods', 'Skopo', 'Mogodu', 'inyamayenhloko', 'chickenlicken', 'CoronaVirusSA', 'JHB', 'Foodie']"
17,gwendavies12345,,624,236,24951,Mon Apr 27 19:43:13 +0000 2020,1,@Julia04352962 @mortgageprison please @RishiSunak stop our suffering. Stop repossessions prevent homelessness of all #ukmortgageprisoners #COVID19 has dealt us a double blow. Especially in negative equity https://t.co/AodKOrYTKi,"['ukmortgageprisoners', 'COVID19']"
18,nwpg_dard,"Mafikeng, South Africa",18,6496,669,Mon Apr 27 19:46:07 +0000 2020,0,"The total number of confirmed #COVID19 cases in South Africa is 4793, of which 28 is in the North West Province.  We regret to report a further three deaths: 2 from the Western Cape and 1 from KZN. This brings the total cumulative COVID-19 related deaths to 90. @DesboMohono https://t.co/qkRvVCbEGP",['COVID19']
19,gwendavies12345,,624,236,24951,Mon Apr 27 19:46:26 +0000 2020,1,@JohnGlenUK @BorisJohnson @JohnGlenUK @BorisJohnson @RishiSunak to save the economy please save #ukmortgageprisoners from being repossessed. Held prisoner for 12 years in negative equity. Make banks extend mortgage terms to save our homes our business our tenants homes. #COVID19 adds a new dimension https://t.co/HWMZJWoGY9,"['ukmortgageprisoners', 'COVID19']"
